TO_Time_UTC, jNO2_up, jNO2_down, jNO2_total, NO_ppbv, NO2_ppbv, NOy_ppbv, O3_ppbv, NOx_ppbv, Ox_ppbv, CO2_ppm, CO2_i_ppm, CH4_ppb, CH4_i_ppb, CO_ppb, CO_i_ppb, H2O_pct, H2O_i_pct, AmbTemp, RelHumidity, StaticPrs, VertWindSpd, WindDir, WindSpd, Heading, Pitch, Roll, TrueAirSpd, GPSAlt, GPSLat, GPSLon
56544,,,,,,,,,,409.94,409.94,1911.7,1911.6,,81.4,0.87,0.87,27.85,0.0,824.52,,,,336.4,6.3,-0.2,100.6,1497.0,38.751,-121.373
56545,,,,,,,,,,,409.93,,1911.8,80.0,80.4,,0.868,27.84,0.0,824.52,,,,336.5,6.3,-0.3,100.3,1500.0,38.752,-121.374
56546,,,,,,,,,,409.91,409.91,,1911.9,,79.5,0.867,0.867,27.84,0.0,824.2,,,,336.5,6.3,-0.5,100.4,1503.0,38.752,-121.374
56547,,,,,,,,,,,409.96,1911.9,1911.9,,78.8,,0.868,27.8,0.0,823.86,,,,336.4,6.3,-0.5,100.4,1506.0,38.753,-121.374
56548,,,,,,,,,,,410.02,,1912.0,78.3,77.3,0.87,0.869,27.79,0.0,823.64,,,,336.4,6.3,-0.5,100.4,1508.0,38.753,-121.374
56549,,,,,,,,,,410.05,410.08,1912.0,1912.0,,74.6,,0.869,27.76,0.0,823.42,,,,336.5,6.3,-0.5,100.4,1511.0,38.754,-121.375
56550,,,,,,,,,,,410.13,,1911.7,71.9,71.9,,0.868,27.73,0.0,823.18,,,,336.5,6.2,-0.6,100.4,1514.0,38.754,-121.375
56551,,,,,,,,,,410.18,410.18,1911.4,1911.5,,72.4,0.868,0.868,27.72,0.0,822.88,,,,336.4,6.2,-0.6,100.4,1516.0,38.755,-121.375
56552,,,,,,,,,,,410.1,,1911.3,73.0,72.8,,0.869,27.65,0.0,822.0,,,,336.0,6.2,-0.8,101.1,1519.0,38.755,-121.376
56553,,,,,,,,,,410.01,410.02,,1911.2,,73.6,0.869,0.869,27.59,0.0,821.3,,,,335.8,6.2,-0.7,101.6,1521.0,38.756,-121.376
56554,,,,,,,,,,,410.06,1911.1,1911.1,,74.5,,0.869,27.59,0.0,821.16,,,,335.8,6.2,-0.5,101.5,1524.0,38.756,-121.376
56555,,,,,,,,,,,410.13,,1911.4,75.0,75.6,0.87,0.87,27.57,0.0,821.02,,,,335.8,6.2,-0.3,101.5,1526.0,38.757,-121.377
56556,,,,,,,,,,410.17,410.15,1911.6,1911.6,,77.2,,0.869,27.56,0.0,820.82,,,,335.8,6.2,-0.3,101.4,1529.0,38.757,-121.377
56557,,,,,,,,,,,410.11,,1911.4,78.6,78.6,,0.869,27.54,0.0,820.6,,,,335.9,6.2,-0.3,101.3,1531.0,38.757,-121.377
56558,,,,,,,,,,410.08,410.08,1911.1,1911.1,,78.0,0.869,0.869,27.53,0.0,820.52,,,,335.9,6.2,-0.3,101.2,1534.0,38.758,-121.377
56559,,,,,,,,,,,410.09,,1911.1,77.3,77.4,,0.87,27.51,0.0,820.22,,,,335.9,6.2,-0.3,101.3,1537.0,38.758,-121.378
56560,,,,,,,,,,410.1,410.1,,1911.1,,78.1,0.871,0.871,27.52,0.0,820.34,,,,336.2,6.2,-0.2,101.0,1539.0,38.759,-121.378
56561,,,,,,,,,,,410.04,1911.1,1911.1,,79.1,,0.871,27.53,0.0,820.6,,,,336.4,6.1,-0.2,100.4,1542.0,38.759,-121.378
56562,,,,,,,,,,409.92,409.96,,1911.0,79.7,78.9,0.872,0.872,27.51,0.0,820.34,,,,336.4,6.2,-0.3,100.4,1544.0,38.76,-121.379
56563,,,,,,,,,,,409.94,1911.0,1911.0,,77.3,,0.873,27.45,0.0,819.82,,,,336.4,6.2,-0.5,100.9,1547.0,38.76,-121.379
56564,,,,,,,,,,,409.98,,1911.0,75.8,75.6,,0.873,27.43,0.0,819.52,,,,336.4,6.3,-0.5,100.9,1549.0,38.761,-121.379
56565,,,,,,,,,,410.0,410.02,1911.1,1911.1,,74.0,0.874,0.874,27.39,0.0,819.18,,,,336.5,6.3,-0.4,101.1,1552.0,38.761,-121.38
56566,,,,,,,,,,,410.07,,1911.1,72.2,72.4,,0.874,27.39,0.0,818.98,,,,336.6,6.3,-0.4,100.9,1555.0,38.762,-121.38
56567,,,,,,,,,,410.13,410.13,,1911.0,,73.4,0.874,0.874,27.39,0.0,818.96,,,,336.6,6.3,-0.6,100.7,1558.0,38.762,-121.38
56568,,,,,,,,,,,410.07,1910.9,1911.0,75.4,74.7,,0.876,27.36,0.0,818.32,,,,336.3,6.3,-0.7,101.0,1561.0,38.763,-121.381
56569,,,,,,,,,,409.98,410.0,,1911.0,,75.7,0.877,0.877,27.27,0.0,817.34,,,,335.9,6.3,-0.8,101.8,1564.0,38.763,-121.381
56570,,,,,,,,,,,410.05,1911.1,1911.1,,76.3,,0.876,27.26,0.0,816.92,,,,335.7,6.3,-0.7,101.9,1566.0,38.764,-121.381
56571,,,,,,,,,,,410.17,,1911.5,76.8,77.1,0.873,0.874,27.25,0.0,816.78,,,,335.7,6.3,-0.5,101.8,1569.0,38.764,-121.381
56572,,,,,,,,,,410.24,410.23,1911.9,1911.8,,78.0,,0.873,27.27,0.0,816.94,,,,335.7,6.2,-0.4,101.4,1572.0,38.765,-121.382
56573,,,,,,,,,,,410.18,,1911.9,79.0,78.9,,0.872,27.25,0.0,816.62,,,,335.6,6.2,-0.5,101.4,1575.0,38.765,-121.382
56574,,,,,,,,,,410.13,410.13,1911.9,1911.9,,76.6,0.872,0.872,27.22,0.0,816.28,,,,335.6,6.2,-0.4,101.5,1577.0,38.766,-121.382
56575,,,,,,,,,,,410.08,,1912.0,73.3,74.1,,0.872,27.18,0.0,816.0,,,,335.6,6.2,-0.4,101.6,1580.0,38.766,-121.383
56576,,,,,,,,,,410.02,410.03,,1912.2,,75.6,0.872,0.872,27.19,0.0,815.98,,,,335.8,6.2,-0.2,101.4,1583.0,38.767,-121.383
56577,,,,,,,,,,,410.08,1912.3,1912.3,,79.2,,0.873,27.22,0.0,816.36,,,,336.1,6.2,-0.1,100.7,1585.0,38.767,-121.383
56578,,,,,,,,,,,410.15,,1912.5,81.4,80.7,0.874,0.873,27.2,0.0,816.08,,,,336.3,6.2,-0.2,100.7,1588.0,38.768,-121.384
56579,,,,,,,,,,410.19,410.19,1912.7,1912.6,,78.7,,0.874,27.18,0.0,815.98,,,,336.3,6.3,-0.3,100.6,1591.0,38.768,-121.384
56580,,,,,,,,,,,410.18,,1912.7,76.8,76.8,,0.874,27.15,0.0,815.52,,,,336.3,6.2,-0.5,100.9,1594.0,38.769,-121.384
56581,,,,,,,,,,410.18,410.17,1912.8,1912.8,,78.3,0.874,0.874,27.13,0.0,815.24,,,,336.3,6.3,-0.5,100.8,1596.0,38.769,-121.385
56582,,,,,,,,,,,410.15,,1912.7,80.3,79.8,,0.874,27.11,0.0,814.9,,,,336.3,6.2,-0.5,101.0,1599.0,38.77,-121.385
56583,,,,,,,,,,410.12,410.13,,1912.6,,81.6,0.874,0.874,27.09,0.0,814.58,,,,336.3,6.2,-0.4,101.0,1602.0,38.77,-121.385
56584,,,,,,,,,,,410.12,1912.5,1912.5,,83.4,,0.873,27.09,0.0,814.42,,,,336.2,6.2,-0.5,100.8,1604.0,38.771,-121.385
56585,,,,,,,,,,,410.11,,1912.6,84.6,84.3,0.872,0.872,27.01,0.0,813.68,,,,336.0,6.1,-0.7,101.3,1607.0,38.771,-121.386
56586,,,,,,,,,,410.11,410.11,1912.7,1912.7,,83.5,,0.872,26.97,0.0,813.22,,,,335.8,6.2,-0.7,101.7,1610.0,38.772,-121.386
56587,,,,,,,,,,,410.1,,1912.8,82.8,82.9,,0.871,26.93,0.0,812.78,,,,335.8,6.2,-0.5,101.9,1612.0,38.772,-121.386
56588,,,,,,,,,,410.1,410.11,1912.9,1912.9,,85.1,0.871,0.871,26.94,0.0,812.6,,,,335.8,6.2,-0.4,101.8,1615.0,38.773,-121.387
56589,,,,,,,,,,,410.21,,1913.0,87.9,87.3,,0.872,26.93,0.0,812.44,,,,335.9,6.2,-0.4,101.7,1617.0,38.773,-121.387
56590,,,,,,,,,,410.32,410.3,,1913.0,,85.6,0.873,0.873,26.93,0.0,812.34,,,,335.9,6.2,-0.4,101.6,1620.0,38.774,-121.387
56591,,,,,,,,,,,410.28,1913.0,1913.0,,82.4,,0.874,26.9,0.0,812.12,,,,335.9,6.2,-0.4,101.6,1623.0,38.774,-121.388
56592,,,,,,,,,,,410.24,,1913.1,80.5,81.0,0.874,0.874,26.87,0.0,811.9,,,,335.9,6.2,-0.4,101.6,1625.0,38.775,-121.388
56593,,,,,,,,,,410.22,410.21,1913.2,1913.2,,82.5,,0.874,27.09,0.0,811.98,,,,336.2,6.2,-0.1,101.3,1628.0,38.775,-121.388
56594,,,,,,,,,,,410.18,,1913.3,83.8,83.7,,0.874,27.09,0.0,811.98,,,,336.3,6.1,-0.2,101.1,1630.0,38.776,-121.389
56595,,,,,,,,,,410.17,410.18,1913.3,1913.3,,82.5,0.875,0.875,27.09,0.0,811.9,,,,336.4,6.2,-0.3,100.8,1633.0,38.776,-121.389
56596,,,,,,,,,,,410.23,,1913.3,81.1,81.4,,0.877,27.06,0.0,811.68,,,,336.4,6.1,-0.5,100.9,1635.0,38.777,-121.389
56597,,,,,,,,,,410.3,410.29,,1913.4,,83.1,0.878,0.878,27.02,0.0,811.22,,,,336.3,6.1,-0.5,101.1,1638.0,38.777,-121.389
56598,,,,,,,,,,,410.31,1913.5,1913.5,,85.8,,0.877,27.01,0.0,810.94,,,,336.3,6.2,-0.5,101.2,1640.0,38.778,-121.39
56599,,,,,,,,,,,410.32,,1913.5,87.3,85.6,0.876,0.877,26.97,0.0,810.88,,,,336.4,6.1,-0.5,101.0,1643.0,38.778,-121.39
56600,,,,,,,,,,410.32,410.32,1913.5,1913.5,,81.5,,0.877,26.97,0.0,810.54,,,,336.4,6.1,-0.5,101.0,1645.0,38.779,-121.39
56601,,,,,,,,,,,410.33,,1913.6,77.6,77.7,,0.878,26.89,0.0,809.92,,,,336.2,6.1,-0.7,101.5,1647.0,38.779,-121.391
56602,,,,,,,,,,410.33,410.33,1913.7,1913.6,,79.4,0.879,0.879,26.85,0.0,809.32,,,,336.0,6.1,-0.7,101.9,1650.0,38.78,-121.391
56603,,,,,,,,,,,410.37,,1913.7,81.5,81.1,,0.879,26.82,0.0,809.08,,,,335.9,6.2,-0.5,102.0,1652.0,38.78,-121.391
56604,,,,,,,,,,410.41,410.4,,1913.7,,83.4,0.88,0.88,26.8,0.0,808.86,,,,335.9,6.2,-0.4,102.0,1655.0,38.781,-121.392
56605,,,,,,,,,,,410.45,1913.8,1913.7,,85.9,,0.88,26.79,0.0,808.76,,,,335.9,6.1,-0.4,101.9,1657.0,38.781,-121.392
56606,,,,,,,,,,410.51,410.49,,1913.6,87.4,85.6,0.88,0.88,26.78,0.0,808.62,,,,336.0,6.2,-0.4,101.8,1659.0,38.782,-121.392
56607,,,,,,,,,,,410.51,1913.5,1913.5,,81.8,,0.881,26.75,0.0,808.24,,,,335.9,6.1,-0.4,102.0,1662.0,38.782,-121.393
56608,,,,,,,,,,,410.51,,1913.6,78.3,78.9,,0.882,26.73,0.0,807.92,,,,335.9,6.2,-0.4,102.0,1664.0,38.783,-121.393
56609,,,,,,,,,,410.51,410.51,1913.7,1913.7,,83.4,0.882,0.883,26.71,0.0,807.92,,,,336.1,6.2,-0.3,101.9,1667.0,38.783,-121.393
56610,,,,,,,,,,,410.5,,1913.8,88.9,87.9,,0.885,26.76,0.0,808.22,,,,336.4,6.2,-0.2,101.3,1669.0,38.784,-121.393
56611,,,,,,,,,,410.48,410.48,,1913.8,,86.7,0.887,0.887,26.76,0.0,808.36,,,,336.5,6.2,-0.3,100.9,1672.0,38.784,-121.394
56612,,,,,,,,,,,410.6,1913.8,1913.8,,83.9,,0.887,26.71,0.0,807.86,,,,336.5,6.2,-0.4,101.2,1674.0,38.785,-121.394
56613,,,,,,,,,,410.79,410.73,,1913.9,82.4,82.0,0.887,0.887,26.68,0.0,807.54,,,,336.4,6.2,-0.5,101.3,1677.0,38.785,-121.394
56614,,,,,,,,,,,410.79,1913.9,1913.9,,81.1,,0.887,26.63,0.0,807.02,,,,336.3,6.2,-0.6,101.6,1679.0,38.786,-121.395
56615,,,,,,,,,,,410.79,,1913.9,80.3,80.6,,0.886,26.62,0.0,806.94,,,,336.5,6.2,-0.5,101.5,1682.0,38.786,-121.395
56616,,,,,,,,,,410.8,410.79,1913.9,1913.9,,82.6,0.886,0.886,26.63,0.0,806.86,,,,336.5,6.1,-0.4,101.2,1684.0,38.787,-121.395
56617,,,,,,,,,,,410.74,,1913.9,84.9,84.6,,0.885,26.59,0.0,806.46,,,,336.5,6.1,-0.5,101.5,1687.0,38.787,-121.396
56618,,,,,,,,,,410.7,410.7,,1914.0,,85.8,0.885,0.885,26.51,0.0,805.7,,,,336.1,6.1,-0.7,102.0,1689.0,38.788,-121.396
56619,,,,,,,,,,,410.69,1914.0,1914.0,87.3,86.8,,0.885,26.47,0.0,805.18,,,,336.0,6.2,-0.7,102.3,1691.0,38.788,-121.396
56620,,,,,,,,,,410.67,410.68,,1913.8,,86.0,0.886,0.886,26.48,0.0,805.22,,,,336.0,6.2,-0.4,102.1,1694.0,38.789,-121.397
56621,,,,,,,,,,,410.67,1913.6,1913.6,,83.5,,0.886,26.45,0.0,805.02,,,,336.1,6.2,-0.4,102.1,1696.0,38.789,-121.397
56622,,,,,,,,,,,410.67,,1913.8,81.4,81.3,,0.887,26.43,0.0,804.66,,,,336.1,6.1,-0.5,102.2,1698.0,38.789,-121.397
56623,,,,,,,,,,410.67,410.69,1913.9,1913.9,,81.2,0.887,0.887,26.42,0.0,804.44,,,,336.0,6.2,-0.5,102.2,1701.0,38.79,-121.398
56624,,,,,,,,,,,410.79,,1913.9,81.1,81.1,,0.887,26.38,0.0,804.26,,,,336.1,6.2,-0.3,102.3,1704.0,38.791,-121.398
56625,,,,,,,,,,410.89,410.88,,1913.8,,81.7,0.887,0.887,26.36,0.0,804.04,,,,336.2,6.2,-0.2,102.2,1706.0,38.791,-121.398
56626,,,,,,,,,,,410.87,1913.8,1913.8,82.8,82.5,,0.887,26.39,0.0,804.32,,,,336.5,6.2,-0.2,101.7,1708.0,38.791,-121.398
56627,,,,,,,,,,410.84,410.85,,1913.9,,82.8,0.888,0.888,26.43,0.0,804.58,,,,336.7,6.2,-0.3,101.1,1711.0,38.792,-121.399
56628,,,,,,,,,,,410.86,1914.0,1914.0,,82.8,,0.889,26.4,0.0,804.3,,,,336.6,6.2,-0.4,101.1,1713.0,38.792,-121.399
56629,,,,,,,,,,,410.88,,1914.1,82.7,83.2,0.89,0.89,26.34,0.0,803.62,,,,336.6,6.2,-0.5,101.6,1716.0,38.793,-121.399
56630,,,,,,,,,,410.89,410.92,1914.3,1914.3,,85.1,,0.89,26.31,0.0,803.42,,,,336.6,6.2,-0.5,101.6,1718.0,38.793,-121.4
56631,,,,,,,,,,,411.02,,1914.2,87.3,87.0,,0.891,26.3,0.0,803.38,,,,336.7,6.2,-0.4,101.5,1721.0,38.794,-121.4
56632,,,,,,,,,,411.13,411.13,,1914.1,,87.2,0.892,0.892,26.31,0.0,803.3,,,,336.7,6.2,-0.5,101.2,1723.0,38.794,-121.4
56633,,,,,,,,,,,411.02,1914.1,1914.0,87.0,87.0,,0.891,26.3,0.0,803.18,,,,336.7,6.1,-0.6,101.0,1726.0,38.795,-121.401
56634,,,,,,,,,,410.88,410.91,,1914.0,,86.4,0.891,0.891,26.2,0.0,802.04,,,,336.2,6.1,-0.8,102.0,1728.0,38.795,-121.401
56635,,,,,,,,,,,410.9,1913.9,1913.9,,85.3,,0.891,26.13,0.0,801.24,,,,336.1,6.1,-0.8,102.7,1731.0,38.796,-121.401
56636,,,,,,,,,,,410.93,,1913.9,84.6,84.6,0.89,0.89,26.12,0.0,801.1,,,,336.0,6.0,-0.6,102.6,1733.0,38.796,-121.402
56637,,,,,,,,,,410.95,410.99,1913.8,1913.8,,84.8,,0.893,26.12,0.0,801.06,,,,336.0,6.1,-0.4,102.4,1736.0,38.797,-121.402
56638,,,,,,,,,,,411.1,,1913.8,84.9,84.9,,0.897,26.14,0.0,801.1,,,,336.0,6.1,-0.4,102.1,1738.0,38.797,-121.402
56639,,,,,,,,,,411.21,411.21,1913.9,1913.9,,86.2,0.901,0.902,26.09,0.0,800.8,,,,336.1,6.1,-0.4,102.3,1740.0,38.798,-121.402
56640,,,,,,,,,,,411.19,,1913.9,87.9,87.5,,0.905,26.07,0.0,800.56,,,,336.1,6.2,-0.4,102.3,1743.0,38.798,-121.403
56641,,,,,,,,,,411.18,411.18,,1913.9,,89.2,0.909,0.909,26.03,0.0,800.04,,,,335.9,6.2,-0.4,102.6,1745.0,38.799,-121.403
56642,,,,,,,,,,,411.16,1913.8,1913.9,,91.0,,0.911,26.06,0.0,800.34,,,,336.1,6.3,-0.2,102.1,1748.0,38.799,-121.403
56643,,,,,,,,,,,411.14,,1914.2,92.2,92.1,0.913,0.913,26.07,0.0,800.62,,,,336.4,6.2,-0.1,101.6,1750.0,38.8,-121.404
56644,,,,,,,,,,411.12,411.1,1914.5,1914.5,,91.5,,0.914,26.09,0.0,800.58,,,,336.5,6.2,-0.2,101.3,1753.0,38.8,-121.404
56645,,,,,,,,,,,411.04,,1914.7,90.9,91.0,,0.916,26.04,0.0,800.2,,,,336.5,6.2,-0.4,101.4,1756.0,38.801,-121.404
56646,,,,,,,,,,410.98,410.98,1914.9,1914.8,,91.6,0.918,0.918,26.03,0.0,799.96,,,,336.4,6.2,-0.5,101.4,1758.0,38.801,-121.405
56647,,,,,,,,,,,410.98,,1915.2,92.5,92.3,,0.919,26.01,0.0,799.82,,,,336.5,6.1,-0.5,101.4,1761.0,38.802,-121.405
56648,,,,,,,,,,410.97,410.97,,1915.6,,92.6,0.921,0.921,25.97,0.0,799.42,,,,336.5,6.1,-0.5,101.5,1763.0,38.802,-121.405
56649,,,,,,,,,,,411.01,1916.0,1916.1,,92.8,,0.92,25.95,0.0,799.14,,,,336.5,6.1,-0.6,101.6,1766.0,38.803,-121.406
56650,,,,,,,,,,,411.08,,1916.8,92.9,93.6,0.92,0.92,25.93,0.0,798.8,,,,336.4,6.0,-0.6,101.7,1768.0,38.803,-121.406
56651,,,,,,,,,,411.11,411.07,1917.5,1917.4,,95.5,,0.919,25.88,0.0,798.14,,,,336.2,6.1,-0.7,102.1,1771.0,38.804,-121.406
56652,,,,,,,,,,,410.98,,1917.3,97.3,97.1,,0.918,25.85,0.0,797.82,,,,336.1,6.1,-0.7,102.3,1773.0,38.804,-121.407
56653,,,,,,,,,,410.9,410.9,1917.1,1917.2,,94.4,0.918,0.917,25.84,0.0,797.7,,,,336.1,6.1,-0.5,102.1,1776.0,38.805,-121.407
56654,,,,,,,,,,,410.92,,1917.4,90.9,91.6,,0.916,25.82,0.0,797.4,,,,336.1,6.1,-0.5,102.3,1778.0,38.805,-121.407
56655,,,,,,,,,,410.94,410.93,,1917.8,,93.5,0.915,0.915,25.79,0.0,797.12,,,,336.1,6.0,-0.5,102.3,1780.0,38.806,-121.407
56656,,,,,,,,,,,410.96,1918.1,1918.2,,97.0,,0.915,25.79,0.0,797.06,,,,336.1,6.0,-0.5,102.2,1783.0,38.806,-121.408
56657,,,,,,,,,,410.99,410.98,,1918.5,99.1,99.6,0.916,0.916,25.76,0.0,796.7,,,,336.1,6.0,-0.5,102.3,1785.0,38.807,-121.408
56658,,,,,,,,,,,410.98,1918.9,1918.9,,100.7,,0.916,25.77,0.0,796.82,,,,336.2,6.0,-0.5,102.0,1788.0,38.807,-121.408
56659,,,,,,,,,,,410.95,,1919.6,101.8,102.0,,0.915,25.78,0.0,796.92,,,,336.5,6.0,-0.3,101.7,1790.0,38.808,-121.409
56660,,,,,,,,,,410.93,410.94,1920.6,1920.3,,104.7,0.915,0.915,25.8,0.0,797.04,,,,336.6,6.0,-0.4,101.2,1792.0,38.808,-121.409
56661,,,,,,,,,,,411.03,,1921.0,107.9,107.3,,0.916,25.77,0.0,796.72,,,,336.6,6.0,-0.5,101.3,1795.0,38.809,-121.409
56662,,,,,,,,,,411.13,411.12,,1921.7,,107.8,0.917,0.917,25.73,0.0,796.24,,,,336.5,6.0,-0.6,101.7,1797.0,38.809,-121.41
56663,,,,,,,,,,,411.11,1922.2,1922.2,,107.5,,0.917,25.69,0.0,795.86,,,,336.5,6.0,-0.6,101.8,1799.0,38.81,-121.41
56664,,,,,,,,,,411.07,411.08,,1922.4,107.4,106.9,0.918,0.918,25.69,0.0,795.86,,,,336.5,5.9,-0.6,101.6,1802.0,38.81,-121.41
56665,,,,,,,,,,,411.11,1922.5,1922.5,,105.6,,0.918,25.67,0.0,795.62,,,,336.6,5.9,-0.6,101.6,1804.0,38.811,-121.411
56666,,,,,,,,,,,411.19,,1922.8,104.5,104.7,,0.919,25.67,0.0,795.58,,,,336.6,5.9,-0.6,101.5,1806.0,38.811,-121.411
56667,,,,,,,,,,411.25,411.25,1923.2,1923.1,,106.2,0.919,0.919,25.6,0.0,794.9,,,,336.3,5.9,-0.7,101.9,1809.0,38.812,-121.411
56668,,,,,,,,,,,411.26,,1923.3,108.0,107.7,,0.919,25.55,0.0,794.32,,,,336.1,5.9,-0.8,102.3,1811.0,38.812,-121.412
56669,,,,,,,,,,411.26,411.26,,1923.5,,109.6,0.919,0.919,25.52,0.0,794.0,,,,336.1,5.9,-0.6,102.5,1813.0,38.813,-121.412
56670,,,,,,,,,,,411.22,1923.6,1923.7,,111.6,,0.919,25.52,0.0,793.84,,,,336.1,5.9,-0.5,102.5,1815.0,38.813,-121.412
56671,,,,,,,,,,411.16,411.18,,1923.8,112.6,112.7,0.919,0.919,25.53,0.0,793.9,,,,336.2,5.9,-0.5,102.2,1818.0,38.814,-121.412
56672,,,,,,,,,,,411.16,1924.0,1924.0,,112.9,,0.918,25.51,0.0,793.6,,,,336.1,5.9,-0.4,102.3,1820.0,38.814,-121.413
56673,,,,,,,,,,,411.17,,1924.1,113.0,113.0,,0.918,25.46,0.0,793.2,,,,336.1,5.9,-0.5,102.5,1822.0,38.815,-121.413
56674,,,,,,,,,,411.18,411.18,1924.3,1924.3,,112.7,0.917,0.917,25.44,0.0,793.0,,,,336.1,5.9,-0.4,102.6,1824.0,38.816,-121.413
56675,,,,,,,,,,,411.21,,1924.5,112.3,112.4,,0.917,25.46,0.0,793.1,,,,336.3,5.9,-0.3,102.2,1826.0,38.816,-121.414
56676,,,,,,,,,,411.24,411.24,,1924.7,,112.6,0.916,0.916,25.48,0.0,793.34,,,,336.5,5.9,-0.3,101.8,1829.0,38.817,-121.414
56677,,,,,,,,,,,411.21,1924.8,1924.8,,112.9,,0.916,25.46,0.0,793.2,,,,336.5,5.9,-0.4,101.7,1831.0,38.817,-121.414
56678,,,,,,,,,,411.16,411.17,,1924.7,113.1,114.1,0.916,0.916,25.44,0.0,792.92,,,,336.5,5.9,-0.5,101.8,1833.0,38.818,-121.415
56679,,,,,,,,,,,411.17,1924.6,1924.6,,116.3,,0.914,25.38,0.0,792.44,,,,336.5,5.9,-0.5,102.2,1835.0,38.818,-121.415
56680,,,,,,,,,,,411.18,,1924.5,118.1,118.3,,0.913,25.38,0.0,792.3,,,,336.6,5.9,-0.5,102.1,1838.0,38.819,-121.415
56681,,,,,,,,,,411.2,411.2,1924.4,1924.4,,119.2,0.912,0.911,25.36,0.0,792.14,,,,336.7,6.0,-0.4,102.1,1840.0,38.819,-121.416
56682,,,,,,,,,,,411.21,,1924.3,120.2,120.1,,0.909,25.37,0.0,792.02,,,,336.7,6.0,-0.5,101.9,1842.0,38.82,-121.416
56683,,,,,,,,,,411.22,411.22,,1924.2,,120.0,0.908,0.908,25.3,0.0,791.44,,,,336.6,6.0,-0.6,102.3,1845.0,38.82,-121.416
56684,,,,,,,,,,,411.15,1924.2,1924.1,119.5,119.7,,0.907,25.25,0.0,790.78,,,,336.4,6.0,-0.7,102.9,1847.0,38.821,-121.417
56685,,,,,,,,,,411.05,411.08,,1924.0,,120.7,0.907,0.907,25.21,0.0,790.22,,,,336.2,6.1,-0.7,103.1,1850.0,38.821,-121.417
56686,,,,,,,,,,,411.09,1923.9,1923.9,,123.0,,0.905,25.2,0.0,790.08,,,,336.4,6.1,-0.5,103.2,1852.0,38.822,-121.417
56687,,,,,,,,,,,411.16,,1923.8,124.8,124.5,0.901,0.902,25.18,0.0,789.74,,,,336.5,6.1,-0.5,103.3,1855.0,38.822,-121.418
56688,,,,,,,,,,411.21,411.2,1923.7,1923.7,,122.6,,0.9,25.18,0.0,789.78,,,,336.6,6.1,-0.5,103.0,1858.0,38.823,-121.418
56689,,,,,,,,,,,411.17,,1923.8,120.5,120.7,,0.897,25.15,0.0,789.48,,,,336.5,6.1,-0.5,103.1,1860.0,38.823,-121.418
56690,,,,,,,,,,411.14,411.14,,1923.9,,121.6,0.895,0.895,25.14,0.0,789.24,,,,336.5,6.1,-0.5,103.0,1863.0,38.824,-121.419
56691,,,,,,,,,,,411.1,1923.9,1923.2,123.4,122.9,,0.894,25.14,0.0,789.1,,,,336.6,6.1,-0.4,102.9,1866.0,38.824,-121.419
56692,,,,,,,,,,411.04,411.06,,1921.6,,119.9,0.892,0.892,25.18,0.0,789.44,,,,336.9,6.1,-0.3,102.3,1868.0,38.825,-121.419
56693,,,,,,,,,,,411.04,1920.1,1920.1,,113.3,,0.892,25.18,0.0,789.42,,,,337.1,6.0,-0.4,102.0,1871.0,38.825,-121.42
56694,,,,,,,,,,,411.04,,1919.7,108.4,108.5,0.893,0.892,25.18,0.0,789.3,,,,337.2,6.1,-0.4,101.8,1873.0,38.826,-121.42
56695,,,,,,,,,,411.05,411.03,1919.2,1919.3,,109.0,,0.892,25.15,0.0,789.02,,,,337.2,6.0,-0.6,102.0,1876.0,38.826,-121.42
56696,,,,,,,,,,,410.97,,1919.2,109.6,109.5,,0.891,25.14,0.0,788.7,,,,337.2,6.0,-0.5,101.9,1878.0,38.827,-121.421
56697,,,,,,,,,,410.91,410.92,,1919.1,,110.3,0.89,0.89,25.11,0.0,788.62,,,,337.2,6.0,-0.6,101.9,1881.0,38.827,-121.421
56698,,,,,,,,,,,410.96,1919.1,1919.1,111.4,111.0,,0.889,25.11,0.0,788.44,,,,337.3,6.0,-0.5,101.9,1883.0,38.828,-121.421
56699,,,,,,,,,,411.02,411.0,,1919.2,,110.5,0.887,0.888,25.1,0.0,788.22,,,,337.3,6.0,-0.5,101.9,1886.0,38.828,-121.421
56700,,,,,,,,,,,411.04,1919.2,1919.2,,108.9,,0.887,25.01,0.0,787.26,,,,337.0,6.0,-0.8,102.6,1888.0,38.829,-121.422
56701,,,,,,,,,,,411.08,,1918.9,107.7,108.2,0.886,0.886,24.96,0.0,786.76,,,,336.8,5.9,-0.8,103.0,1890.0,38.829,-121.422
56702,,,,,,,,,,411.1,411.1,1918.6,1918.7,,110.1,,0.886,24.93,0.0,786.4,,,,336.7,6.0,-0.6,103.2,1893.0,38.83,-121.422
56703,,,,,,,,,,,411.11,,1918.7,112.2,112.1,,0.886,24.93,0.0,786.44,,,,336.8,6.0,-0.5,102.9,1895.0,38.83,-121.423
56704,,,,,,,,,,411.12,411.12,1918.8,1918.8,,109.2,0.886,0.886,24.94,0.0,786.42,,,,336.9,5.9,-0.4,102.6,1897.0,38.831,-121.423
56705,,,,,,,,,,,411.04,,1918.8,104.7,105.9,,0.885,24.9,0.0,786.06,,,,336.9,5.9,-0.5,102.8,1900.0,38.831,-121.423
